first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
6/20/2021,6/26/2021,70-74,????,4610,<15,0
6/20/2021,6/26/2021,75-79,???,1962,<15,0
6/20/2021,6/26/2021,75-79,?? ????,60,0,0
6/20/2021,6/26/2021,75-79,????,2025,<15,0
6/20/2021,6/26/2021,80+,???,1672,<15,0
6/20/2021,6/26/2021,80+,?? ????,73,0,0
6/20/2021,6/26/2021,80+,????,2884,<15,0
6/20/2021,6/26/2021,NULL,???,3448,<15,0
6/20/2021,6/26/2021,NULL,?? ????,6394,0,0
6/20/2021,6/26/2021,NULL,????,5473,<15,0
6/27/2021,7/3/2021,0-19,???,46931,394,0
6/27/2021,7/3/2021,0-19,?? ????,5137,<15,0
6/27/2021,7/3/2021,0-19,????,50309,513,0
6/27/2021,7/3/2021,20-24,???,9772,27,0
6/27/2021,7/3/2021,20-24,?? ????,778,<15,0
6/27/2021,7/3/2021,20-24,????,11329,36,0
6/27/2021,7/3/2021,25-29,???,10329,31,0
6/27/2021,7/3/2021,25-29,?? ????,671,<15,0
6/27/2021,7/3/2021,25-29,????,11966,22,0
6/27/2021,7/3/2021,30-34,???,12205,24,0
6/27/2021,7/3/2021,30-34,?? ????,821,<15,0
6/27/2021,7/3/2021,30-34,????,12948,36,0
6/27/2021,7/3/2021,35-39,???,12036,37,0
6/27/2021,7/3/2021,35-39,?? ????,741,0,0
6/27/2021,7/3/2021,35-39,????,12553,69,0
6/27/2021,7/3/2021,40-44,???,12281,42,0
6/27/2021,7/3/2021,40-44,?? ????,644,<15,0
6/27/2021,7/3/2021,40-44,????,13272,68,0
6/27/2021,7/3/2021,45-49,???,12903,32,0
6/27/2021,7/3/2021,45-49,?? ????,604,<15,0
6/27/2021,7/3/2021,45-49,????,13882,65,0
6/27/2021,7/3/2021,50-54,???,10770,31,0
6/27/2021,7/3/2021,50-54,?? ????,577,0,0
6/27/2021,7/3/2021,50-54,????,12410,36,0
6/27/2021,7/3/2021,55-59,???,8966,42,0
6/27/2021,7/3/2021,55-59,?? ????,423,0,0
6/27/2021,7/3/2021,55-59,????,11139,37,0
6/27/2021,7/3/2021,60-64,???,8157,40,0
6/27/2021,7/3/2021,60-64,?? ????,409,<15,0
6/27/2021,7/3/2021,60-64,????,10564,49,0
6/27/2021,7/3/2021,65-69,???,7119,29,0
6/27/2021,7/3/2021,65-69,?? ????,319,0,0
6/27/2021,7/3/2021,65-69,????,8298,30,0
6/27/2021,7/3/2021,70-74,???,5598,33,0
6/27/2021,7/3/2021,70-74,?? ????,292,0,0
6/27/2021,7/3/2021,70-74,????,6409,34,0
6/27/2021,7/3/2021,75-79,???,2643,<15,0
6/27/2021,7/3/2021,75-79,?? ????,145,<15,0
6/27/2021,7/3/2021,75-79,????,3330,15,0
6/27/2021,7/3/2021,80+,???,3883,<15,0
6/27/2021,7/3/2021,80+,?? ????,134,0,0
6/27/2021,7/3/2021,80+,????,8920,<15,0
6/27/2021,7/3/2021,NULL,???,3477,<15,0
6/27/2021,7/3/2021,NULL,?? ????,6296,<15,0
6/27/2021,7/3/2021,NULL,????,5071,<15,0
